optimizer,hyperparameters,criterion,crt_parameter,top-1 test acc,overfitting indicator,l1,l5,l1/l5,fwp_overhead,bwp_overhead,images/s,runtime,max_allocated_memory,max_reserved_memory,epochs,exclusive_run
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.2;z2=1.15;,gSAMratio,z=1.2,96.72,-0.002,23.1405,41.5658,0.5567,1.3983,1.3983,2268.28,85.53,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.2;z2=1.7;,gSAMratio,z=1.2,96.51,0.0367,22.0852,36.7077,0.6017,1.192,1.192,2581.67,73.56,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.2;z2=1.8;,gSAMratio,z=1.2,96.67,0.037,22.2207,40.7667,0.5451,1.1899,1.1899,2602.72,72.92,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.5;z2=1.2;,gSAMratio,z=1.5,96.38,0.024,22.1991,41.3744,0.5365,1.1974,1.1974,2587.78,73.51,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.5;z2=1.5;,gSAMratio,z=1.5,96.44,0.0433,21.0836,38.7392,0.5442,1.0779,1.0779,2774.09,67.1,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.5;z2=1.1;,gSAMratio,z=1.5,96.47,0.0168,22.8474,41.2862,0.5534,1.3402,1.3402,2425.85,79.55,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.5;z2=1.15;,gSAMratio,z=1.5,96.53,0.0193,20.6447,36.7099,0.5624,1.2613,1.2613,2497.72,76.84,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.5;z2=1.7;,gSAMratio,z=1.5,96.46,0.0491,22.4762,40.4479,0.5557,1.0634,1.0634,2783.81,66.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.5;z2=1.8;,gSAMratio,z=1.5,96.36,0.0532,24.4604,44.0326,0.5555,1.0605,1.0605,2597.06,71.4,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.5;z2=1.6;,gSAMratio,z=1.5,96.28,0.0539,22.8588,41.2914,0.5536,1.0675,1.0675,2471.41,75.19,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.15;z2=1.6;,gSAMratio,z=1.15,96.58,0.0318,21.3088,37.7342,0.5647,1.2585,1.2585,1828.72,105.12,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.6;z2=1.5;,gSAMratio,z=1.6,96.46,0.0496,21.8859,38.7405,0.5649,1.0663,1.0663,2762.06,67.29,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.6;z2=1.1;,gSAMratio,z=1.6,96.54,0.0165,22.9283,37.4125,0.6129,1.3261,1.3261,2385.33,80.39,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.6;z2=1.15;,gSAMratio,z=1.6,96.51,0.0182,22.7477,40.8855,0.5564,1.2434,1.2434,2543.54,75.39,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.6;z2=1.2;,gSAMratio,z=1.6,96.47,0.0259,22.1511,41.6339,0.532,1.1849,1.1849,2495.5,76.23,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.6;z2=1.6;,gSAMratio,z=1.6,96.46,0.0544,23.4458,43.0648,0.5444,1.057,1.057,2754.0,67.34,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.6;z2=1.7;,gSAMratio,z=1.6,96.34,0.056,23.8334,44.5049,0.5355,1.0511,1.0511,2691.06,68.7,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.6;z2=1.8;,gSAMratio,z=1.6,96.49,0.0563,23.6361,42.8818,0.5512,1.0486,1.0486,2761.84,67.01,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.7;z2=1.5;,gSAMratio,z=1.7,96.51,0.0431,22.7214,38.9837,0.5828,1.0589,1.0589,2721.2,68.11,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.7;z2=1.7;,gSAMratio,z=1.7,96.34,0.0621,23.744,36.9455,0.6427,1.0453,1.0453,2832.71,65.31,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.7;z2=1.15;,gSAMratio,z=1.7,96.33,0.0286,22.2653,38.4882,0.5785,1.2373,1.2373,2553.16,75.06,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.7;z2=1.6;,gSAMratio,z=1.7,96.39,0.0551,24.486,40.6991,0.6016,1.0483,1.0483,2654.15,69.52,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.7;z2=1.1;,gSAMratio,z=1.7,96.5,0.0202,23.8243,40.3482,0.5905,1.3154,1.3154,2441.66,79.19,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.7;z2=1.2;,gSAMratio,z=1.7,96.6,0.0325,21.3031,39.6126,0.5378,1.1746,1.1746,2460.8,76.73,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.7;z2=1.8;,gSAMratio,z=1.7,96.31,0.0604,24.2911,41.4669,0.5858,1.0395,1.0395,2600.06,70.84,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.5;,gSAMratio,z=1.8,96.29,0.0486,22.5052,40.8596,0.5508,1.052,1.052,2799.36,66.2,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.15;,gSAMratio,z=1.8,96.43,0.0329,20.3891,37.7412,0.5402,1.2294,1.2294,2565.14,74.64,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.1;,gSAMratio,z=1.8,96.45,0.0238,24.5511,38.5587,0.6367,1.3085,1.3085,2462.66,78.23,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.7;,gSAMratio,z=1.8,96.51,0.0618,25.4175,45.3902,0.56,1.0382,1.0382,2821.26,65.43,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.6;,gSAMratio,z=1.8,96.3,0.0511,25.1421,43.7207,0.5751,1.0428,1.0428,2685.97,68.84,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.8;,gSAMratio,z=1.8,96.27,0.0684,25.0426,42.6194,0.5876,1.0349,1.0349,2775.62,66.36,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.2;,gSAMratio,z=1.8,96.4,0.035,20.848,37.8824,0.5503,1.1686,1.1686,2632.66,72.0,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.6;,gSAMratio,z=1.1,96.68,0.0265,21.8381,41.6527,0.5243,1.3464,1.3464,2400.31,80.45,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.8;,gSAMratio,z=1.1,96.67,0.0285,24.0758,39.6403,0.6074,1.3373,1.3373,2433.46,79.41,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.7;,gSAMratio,z=1.1,96.52,0.032,20.9339,40.3585,0.5187,1.3397,1.3397,2440.42,79.19,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.5;,gSAMratio,z=1.1,96.49,0.0224,22.3792,39.8984,0.5609,1.3559,1.3559,2383.17,80.85,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.2;,gSAMratio,z=1.1,96.77,-0.0026,24.1798,41.1047,0.5882,1.4796,1.4796,2207.87,87.79,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.15;,gSAMratio,z=1.1,96.78,-0.0,23.0249,38.1421,0.6037,1.5356,1.5356,2097.69,92.29,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.1;,gSAMratio,z=1.1,96.7,-0.0069,22.3414,37.3901,0.5975,1.607,1.607,2046.99,93.97,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.15;,gSAMratio,z=1.15,96.64,0.0024,21.968,38.7883,0.5664,1.4657,1.4657,2261.32,85.86,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.1;,gSAMratio,z=1.15,96.62,-0.0052,23.5708,40.7923,0.5778,1.5403,1.5403,2176.06,88.82,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.2;,gSAMratio,z=1.15,96.77,0.01,24.2101,38.3308,0.6316,1.4078,1.4078,2326.83,83.35,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.5;,gSAMratio,z=1.15,96.46,0.0248,22.1689,37.4436,0.5921,1.2768,1.2768,2254.52,86.1,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.7;,gSAMratio,z=1.15,96.51,0.0316,20.5933,40.1006,0.5135,1.2628,1.2628,2508.57,76.63,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.8;,gSAMratio,z=1.15,96.45,0.0359,22.8221,40.2952,0.5664,1.2584,1.2584,2476.93,77.12,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.1;,gSAMratio,z=1.2,96.6,0.0003,23.5072,39.5082,0.595,1.4826,1.4826,2120.86,91.5,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.15;,gSAMratio,z=1.2,96.55,0.0054,24.4685,40.5719,0.6031,1.4095,1.4095,2334.77,82.78,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.5;,gSAMratio,z=1.2,96.75,0.0303,24.2883,37.4245,0.649,1.2204,1.2204,2481.5,76.9,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.2;,gSAMratio,z=1.2,96.67,0.0074,23.097,41.1052,0.5619,1.3508,1.3508,2365.82,81.56,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.6;,gSAMratio,z=1.2,96.51,0.0289,22.1483,40.4086,0.5481,1.2075,1.2075,2522.13,75.68,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.8;,gSAMratio,z=1.2,96.41,0.042,21.6153,38.2527,0.5651,1.1952,1.1952,2597.86,73.31,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.7;,gSAMratio,z=1.5,96.44,0.055,22.0557,41.4811,0.5317,1.067,1.067,2715.74,68.36,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.6;,gSAMratio,z=1.15,96.49,0.0308,22.3141,40.9961,0.5443,1.2696,1.2696,1806.58,106.56,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.1;,gSAMratio,z=1.5,96.68,0.0098,24.3826,40.3959,0.6036,1.345,1.345,2381.03,80.97,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.2;,gSAMratio,z=1.5,96.61,0.0184,22.3366,38.7114,0.577,1.2023,1.2023,2528.57,75.28,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.6;,gSAMratio,z=1.5,96.28,0.0422,23.8279,42.4297,0.5616,1.0739,1.0739,2752.69,67.64,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.8;,gSAMratio,z=1.5,96.21,0.0546,23.119,39.2464,0.5891,1.0627,1.0627,2769.7,66.97,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.5;,gSAMratio,z=1.5,96.55,0.0394,21.065,39.5022,0.5333,1.0833,1.0833,2579.4,72.1,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.15;,gSAMratio,z=1.5,96.64,0.0144,21.9664,39.4461,0.5569,1.2627,1.2627,2386.12,80.39,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.7;,gSAMratio,z=1.2,96.59,0.0339,22.8684,40.1157,0.5701,1.201,1.201,2183.42,88.52,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.5;,gSAMratio,z=1.6,96.33,0.0476,23.1376,39.4583,0.5864,1.0688,1.0688,2784.63,66.79,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.2;,gSAMratio,z=1.6,96.55,0.0276,22.4904,37.5007,0.5997,1.1907,1.1907,2619.18,72.76,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.1;,gSAMratio,z=1.6,96.49,0.0225,21.4599,39.0562,0.5495,1.3298,1.3298,2428.75,79.48,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.15;,gSAMratio,z=1.6,96.64,0.0275,20.7206,38.726,0.5351,1.2505,1.2505,2438.59,79.21,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.6;,gSAMratio,z=1.6,96.29,0.0526,22.6866,39.1829,0.579,1.0621,1.0621,2751.09,67.46,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.8;,gSAMratio,z=1.6,96.67,0.0527,23.3383,41.5406,0.5618,1.0499,1.0499,2797.77,66.11,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.7;,gSAMratio,z=1.6,96.45,0.0475,21.1501,37.2532,0.5677,1.0562,1.0562,2755.63,67.16,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.5;,gSAMratio,z=1.7,96.65,0.0386,22.2687,39.4749,0.5641,1.0628,1.0628,2728.35,68.01,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.6;,gSAMratio,z=1.7,96.25,0.0559,22.9159,41.2147,0.556,1.0534,1.0534,2779.91,66.64,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.8;,gSAMratio,z=1.7,96.57,0.0503,23.9552,46.7942,0.5119,1.0431,1.0431,2766.36,66.82,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.1;,gSAMratio,z=1.7,96.56,0.0203,22.4371,37.0,0.6064,1.3212,1.3212,2422.55,79.46,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.7;,gSAMratio,z=1.7,96.31,0.0567,21.7905,39.4839,0.5519,1.0486,1.0486,2777.59,66.54,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.15;,gSAMratio,z=1.7,96.48,0.0255,21.581,39.2203,0.5503,1.2399,1.2399,2504.35,76.49,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.2;,gSAMratio,z=1.7,96.39,0.0262,21.0989,41.2307,0.5117,1.1807,1.1807,2532.08,75.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.2;,gSAMratio,z=1.8,96.36,0.0373,24.6998,40.3006,0.6129,1.1714,1.1714,2570.23,73.51,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.15;,gSAMratio,z=1.8,96.48,0.0268,22.0979,39.7273,0.5562,1.2362,1.2362,2529.35,75.68,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.6;,gSAMratio,z=1.8,96.38,0.0528,22.1158,41.3645,0.5347,1.0476,1.0476,2770.47,66.65,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.1;,gSAMratio,z=1.8,96.49,0.0209,21.5577,36.9419,0.5836,1.317,1.317,2200.67,88.46,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.5;,gSAMratio,z=1.8,96.23,0.0609,23.292,41.5985,0.5599,1.0535,1.0535,2634.35,70.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.7;,gSAMratio,z=1.8,96.32,0.0577,23.6928,38.0202,0.6232,1.0407,1.0407,2701.52,68.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.8;,gSAMratio,z=1.8,96.48,0.0558,24.0652,42.462,0.5667,1.0382,1.0382,2222.72,83.64,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.7;,gSAMratio,z=1.1,96.6,0.013,21.7366,37.2385,0.5837,1.4276,1.4276,2299.94,84.38,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.2;,gSAMratio,z=1.1,96.68,-0.0007,24.0748,37.8811,0.6355,1.5868,1.5868,2109.9,91.47,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.8;,gSAMratio,z=1.1,96.69,0.0186,22.2002,41.158,0.5394,1.4171,1.4171,2301.7,84.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.6;,gSAMratio,z=1.1,96.56,0.0099,20.5679,39.4139,0.5218,1.4428,1.4428,2269.6,85.57,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.5;,gSAMratio,z=1.15,96.53,0.0113,24.0807,37.8888,0.6356,1.3892,1.3892,2367.77,81.55,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.1;,gSAMratio,z=1.1,96.63,-0.0108,23.1291,39.4146,0.5868,1.6796,1.6796,1964.63,96.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.8;,gSAMratio,z=1.15,96.62,0.0153,22.1492,40.0052,0.5537,1.353,1.353,2436.52,79.48,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.6;,gSAMratio,z=1.15,96.55,0.0141,24.1996,39.3115,0.6156,1.3756,1.3756,2368.75,81.68,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.15;,gSAMratio,z=1.1,96.59,-0.0054,23.7441,39.9164,0.5948,1.6277,1.6277,1988.69,96.55,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.2;,gSAMratio,z=1.15,96.6,0.0004,22.3139,38.6385,0.5775,1.5153,1.5153,2184.7,88.28,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.15;,gSAMratio,z=1.15,96.55,-0.0027,22.8327,37.0428,0.6164,1.5554,1.5554,2147.01,89.85,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.1;,gSAMratio,z=1.15,96.76,-0.007,22.0295,36.9432,0.5963,1.614,1.614,2066.81,93.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.7;,gSAMratio,z=1.15,96.71,0.0149,22.4413,38.0573,0.5897,1.3612,1.3612,2296.95,83.92,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.2;,gSAMratio,z=1.2,96.49,0.0104,24.9438,39.5679,0.6304,1.4471,1.4471,2292.3,84.47,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.1;,gSAMratio,z=1.2,96.67,-0.0068,22.1442,39.1352,0.5658,1.553,1.553,2145.2,89.76,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.15;,gSAMratio,z=1.5,96.53,0.0106,22.8075,38.0224,0.5998,1.3192,1.3192,2426.87,79.37,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.5;,gSAMratio,z=1.2,96.58,0.0064,20.9602,38.4199,0.5456,1.3309,1.3309,2395.25,80.71,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.15;,gSAMratio,z=1.2,96.56,0.0013,22.6741,37.1929,0.6096,1.4942,1.4942,2119.4,92.41,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.8;,gSAMratio,z=1.2,96.47,0.0253,21.5891,39.9064,0.541,1.2902,1.2902,2480.67,77.66,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.7;,gSAMratio,z=1.2,96.46,0.0206,21.23,38.9412,0.5452,1.2992,1.2992,2429.2,79.13,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.5;,gSAMratio,z=1.5,96.41,0.0319,22.311,40.2085,0.5549,1.1326,1.1326,2617.41,71.9,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.2;,gSAMratio,z=1.5,96.55,0.0184,23.0347,37.9426,0.6071,1.2676,1.2676,2502.59,76.68,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.1;,gSAMratio,z=1.5,96.54,0.0125,22.4992,38.9901,0.577,1.3894,1.3894,2338.84,82.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.6;,gSAMratio,z=1.2,96.65,0.0142,22.8677,37.9328,0.6028,1.313,1.313,2303.07,83.28,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.5;,gSAMratio,z=1.1,96.53,0.0092,23.0203,38.6066,0.5963,1.4602,1.4602,1616.54,120.4,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.6;,gSAMratio,z=1.5,96.33,0.0318,23.1306,41.6763,0.555,1.1203,1.1203,2593.39,72.25,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.7;,gSAMratio,z=1.5,96.68,0.0318,23.8979,41.7488,0.5724,1.1132,1.1132,2686.17,69.9,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.8;,gSAMratio,z=1.5,96.45,0.0422,20.9265,39.8895,0.5246,1.107,1.107,2691.41,69.54,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.1;,gSAMratio,z=1.6,96.61,0.0122,22.8334,41.3081,0.5528,1.3714,1.3714,2364.52,81.64,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.2;,gSAMratio,z=1.6,96.47,0.0268,20.2806,38.3241,0.5292,1.2474,1.2474,2401.34,79.82,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.15;,gSAMratio,z=1.6,96.62,0.0199,24.9809,41.2018,0.6063,1.3025,1.3025,2214.39,88.15,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.6;,gSAMratio,z=1.6,96.43,0.0325,22.6594,42.4914,0.5333,1.1003,1.1003,2735.35,68.26,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.5;,gSAMratio,z=1.6,96.58,0.0292,21.6831,40.07,0.5411,1.1133,1.1133,2355.79,79.7,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.8;,gSAMratio,z=1.6,96.6,0.0413,25.3966,40.0687,0.6338,1.087,1.087,2701.79,68.96,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.7;,gSAMratio,z=1.6,96.54,0.0376,22.2211,38.4503,0.5779,1.0943,1.0943,2719.1,68.73,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.7;,gSAMratio,z=1.7,96.31,0.0392,22.4863,38.4317,0.5851,1.0821,1.0821,2750.67,67.68,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.8;,gSAMratio,z=1.7,96.22,0.048,24.1806,42.8879,0.5638,1.074,1.074,2733.65,68.08,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.5;,gSAMratio,z=1.7,96.39,0.0429,22.2112,41.3,0.5378,1.1001,1.1001,2660.29,70.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.6;,gSAMratio,z=1.7,96.31,0.0389,22.4821,37.0229,0.6072,1.0894,1.0894,2727.37,68.51,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.2;,gSAMratio,z=1.7,96.64,0.019,21.3593,38.9766,0.548,1.2358,1.2358,2532.68,75.26,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.1;,gSAMratio,z=1.7,96.48,0.0161,22.9513,39.9715,0.5742,1.36,1.36,2433.78,79.55,,,200,False
